scene_id	start	end	character	degree	betweenness	eigenvector
18	0.48	132.36	Chandler	0.1077168091739721	0.0	0.3042143377986339
18	0.48	132.36	Customer	0.05144732374367206	0.0	0.14236431493381896
18	0.48	132.36	Gunther	0.05948554605506852	0.0	0.17916306078080543
18	0.48	132.36	Joey	0.40916316829238175	1.0	0.673260377428432
18	0.48	132.36	Monica	0.0964634908630695	0.0	0.2869440235736753
18	0.48	132.36	Rachel	0.12620578157797258	0.0	0.3409820600975898
18	0.48	132.36	Ross	0.14951788029386343	0.0	0.45077872884009895
20	139.4	186.46	Monica	0.2722216666666667	0.0	0.5459898848650993
20	139.4	186.46	Monica and Rachel	0.07361166666666666	0.0	0.13952389212636246
20	139.4	186.46	Phoebe	0.31805500000000003	0.6666666666666666	0.5470197777033846
20	139.4	186.46	Rachel	0.33611166666666664	0.0	0.6190294758347509
21	192.94	276.74	Customer	0.0763154238219449	0.0	0.1860945045353601
21	192.94	276.74	Customers	0.0763154238219449	0.0	0.1860945045353601
21	192.94	276.74	Gunther	0.18947408310333283	0.0	0.47675146479411923
21	192.94	276.74	Joey	0.47368362880763953	1.0	0.6991689694441056
21	192.94	276.74	Patron	0.18421144044513776	0.0	0.46325852798044276
22	289.38	357.24	Chandler	0.3937625730994152	0.6666666666666666	0.653793055160613
22	289.38	357.24	Monica	0.2241707602339181	0.0	0.4522601269764933
22	289.38	357.24	Ross	0.3304093567251462	0.6666666666666666	0.5980095139388737
22	289.38	357.24	Ross and Chandler	0.05165730994152047	0.0	0.10198058545404437
23	365.96	421.22	Chandler	0.4565233270376592	1.0	0.683121589452768
23	365.96	421.22	Monica	0.25651915311009776	0.0	0.4890075417167972
23	365.96	421.22	Ross	0.28695751985224294	0.0	0.5424172915455577
24	421.22	429.51	Monica	0.0	0.0	0.0
25	435.51	453.71	Chandler	0.5	0.0	0.7071067811865475
25	435.51	453.71	Ross	0.5	0.0	0.7071067811865475
26	453.71	464.0	Chandler	0.5	0.0	0.7071067811865475
26	453.71	464.0	Monica	0.5	0.0	0.7071067811865475
27	467.44	574.41	Chandler	0.375358023332978	0.3333333333333333	0.6737114355693882
27	467.44	574.41	Monica	0.3739259300010659	0.3333333333333333	0.6796198001944621
27	467.44	574.41	Phoebe	0.1518620651714214	0.0	0.2487407207187135
27	467.44	574.41	Rachel	0.09885398149453466	0.0	0.14952552498823904
28	574.41	652.39	Chandler	0.05147105536222268	0.0	0.10080629160534146
28	574.41	652.39	Gunther	0.08529332872157948	0.0	0.18997584035921433
28	574.41	652.39	Joey	0.31617631487925907	0.5	0.6273139351139285
28	574.41	652.39	Phoebe	0.14558965743610014	0.0	0.32040139587381994
28	574.41	652.39	Rachel	0.4014696436008386	0.8333333333333333	0.6764373171156178
30	658.31	666.39	Monica	0.32608695652173914	0.0	0.5691090574838914
30	658.31	666.39	Phoebe	0.34782608695652173	0.0	0.5934894787438053
30	658.31	666.39	Rachel	0.32608695652173914	0.0	0.5691090574838914
32	674.72	688.72	Chandler	0.2654857858910234	0.3333333333333333	0.5232900970388927
32	674.72	688.72	Joey	0.23451421410897658	0.0	0.4749542436554318
32	674.72	688.72	Rachel	0.2566397995051345	0.3333333333333333	0.5137463078793957
32	674.72	688.72	Ross	0.2433602004948655	0.0	0.48646754456490926
