scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
9	0.56	82.91	82.35	3	3	1.0	1	3	1.0	1.4121990187434799
10	88.36	94.76	6.400000000000006	2	1	1.0	1	1	1.0	-0.0
11	106.28	152.91	46.629999999999995	3	3	1.0	1	3	1.0	1.3862981782120536
12	159.47	219.23	59.75999999999999	3	3	1.0	1	3	1.0	1.462322484445506
13	223.87	360.75	136.88	3	3	1.0	1	3	1.0	1.5826379639649597
14	360.75	372.43	11.680000000000007	2	1	1.0	1	1	1.0	-0.0
15	372.43	462.23	89.80000000000001	2	1	1.0	1	1	1.0	-0.0
16	463.99	466.07	2.079999999999984	1	0	0.0	1	0	0.0	0.0
17	472.07	491.65	19.579999999999984	4	6	1.0	1	6	1.0	2.4468275662641474
18	497.57	586.71	89.14000000000004	4	6	1.0	1	6	1.0	2.368390669600168
19	591.75	635.77	44.01999999999998	2	1	1.0	1	1	1.0	-0.0
20	637.69	647.4	9.709999999999923	2	1	1.0	1	1	1.0	-0.0
22	655.4	672.01	16.610000000000014	3	3	1.0	1	3	1.0	1.2615130278772584
23	672.01	706.82	34.81000000000006	4	6	1.0	1	5	0.8333333333333334	1.9462302862755165
