scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
12	0.32	36.54	36.22	3	3	1.0	1	2	0.6666666666666666	0.8178977150489641
13	39.9	159.64	119.73999999999998	4	6	1.0	1	5	0.8333333333333334	1.4210523872158292
14	159.64	233.53	73.89000000000001	4	6	1.0	1	5	0.8333333333333334	2.196873774679011
15	240.41	274.77	34.359999999999985	2	1	1.0	1	1	1.0	-0.0
16	281.31	306.51	25.19999999999999	4	6	1.0	1	5	0.8333333333333334	2.2862663439361195
17	309.71	411.81	102.10000000000002	3	3	1.0	1	3	1.0	1.0843273231985413
19	411.89	509.71	97.82	3	3	1.0	1	3	1.0	1.4250769525075135
20	516.009	531.129	15.120000000000005	3	3	1.0	1	3	1.0	1.2990305135084697
21	531.129	590.37	59.240999999999985	3	3	1.0	1	3	1.0	1.360329586553244
22	594.77	689.86	95.09000000000003	4	6	1.0	1	6	1.0	2.169077623826556
24	694.9	718.32	23.420000000000073	1	0	0.0	1	0	0.0	0.0
