scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
22	0.16	6.08	5.92	3	3	1.0	1	3	1.0	1.5821930667351334
23	13.76	77.17	63.410000000000004	4	6	1.0	1	6	1.0	2.304603886886855
24	81.8	88.12	6.320000000000007	2	1	1.0	1	1	1.0	-0.0
25	93.0	124.15	31.150000000000006	2	1	1.0	1	1	1.0	-0.0
26	131.049	133.689	2.6399999999999864	1	0	0.0	1	0	0.0	0.0
27	136.969	153.449	16.480000000000018	4	6	1.0	1	5	0.8333333333333334	2.1603478482490854
28	160.809	181.11	20.301000000000016	3	3	1.0	1	3	1.0	1.4459104339436073
30	190.02	262.87	72.85	3	3	1.0	1	3	1.0	1.3490187699546217
31	265.83	299.67	33.84000000000003	3	3	1.0	1	3	1.0	1.0734053577781326
32	307.06	310.74	3.680000000000007	2	1	1.0	1	1	1.0	-0.0
33	325.7	336.96	11.259999999999991	2	1	1.0	1	1	1.0	-0.0
34	338.96	363.85	24.890000000000043	4	6	1.0	1	4	0.6666666666666666	2.115673010371806
35	368.33	458.41	90.08000000000004	3	3	1.0	1	3	1.0	1.493560328101926
36	464.89	477.85	12.960000000000036	3	3	1.0	1	3	1.0	1.2122230584005358
37	478.43	550.969	72.53900000000004	5	10	1.0	1	8	0.8	2.1721307688711224
38	566.84	572.52	5.67999999999995	2	1	1.0	1	1	1.0	-0.0
40	579.48	604.6	25.120000000000005	2	1	1.0	1	1	1.0	-0.0
41	611.32	626.38	15.059999999999945	2	1	1.0	1	1	1.0	-0.0
42	626.38	678.78	52.39999999999998	3	3	1.0	1	3	1.0	1.4137155070420002
