scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
12	1.52	54.83	53.309999999999995	2	1	1.0	1	1	1.0	-0.0
13	57.71	80.01	22.300000000000004	3	3	1.0	1	2	0.6666666666666666	1.1304440543209515
14	80.17	107.19	27.019999999999996	4	6	1.0	1	5	0.8333333333333334	1.8339087642735619
15	107.19	118.21	11.019999999999996	1	0	0.0	1	0	0.0	0.0
16	127.17	167.06	39.89	2	1	1.0	1	1	1.0	-0.0
17	169.7	218.78	49.08000000000001	3	3	1.0	1	3	1.0	1.277442111843546
18	218.78	223.5	4.719999999999999	2	1	1.0	1	1	1.0	-0.0
19	226.94	273.94	47.0	3	3	1.0	1	3	1.0	1.5397154499503454
20	278.42	311.71	33.289999999999964	2	1	1.0	1	1	1.0	-0.0
22	318.43	348.29	29.860000000000014	2	1	1.0	1	1	1.0	-0.0
23	352.37	362.11	9.740000000000009	2	1	1.0	1	1	1.0	-0.0
24	364.99	401.4	36.40999999999997	3	3	1.0	1	2	0.6666666666666666	0.9820337378599313
25	408.28	418.78	10.5	2	1	1.0	1	1	1.0	-0.0
26	421.98	450.28	28.299999999999955	3	3	1.0	1	2	0.6666666666666666	1.1046288710985677
27	454.92	494.77	39.849999999999966	4	6	1.0	1	5	0.8333333333333334	2.196228125679446
28	496.06	521.3	25.239999999999952	3	3	1.0	1	3	1.0	0.9222379408732732
29	521.3	530.83	9.530000000000086	1	0	0.0	1	0	0.0	0.0
30	537.15	557.37	20.220000000000027	3	3	1.0	1	3	1.0	0.9951539874381788
31	557.61	639.65	82.03999999999996	2	1	1.0	1	1	1.0	-0.0
32	640.53	650.45	9.920000000000073	1	0	0.0	1	0	0.0	0.0
34	656.37	692.55	36.17999999999995	3	3	1.0	1	3	1.0	1.5702456534969707
36	692.55	694.1	1.5500000000000682	1	0	0.0	1	0	0.0	0.0
