scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.8	83.12	80.32000000000001	4	6	1.0	1	5	0.8333333333333334	1.8108612310706933
2	85.26	162.23	76.96999999999998	4	6	1.0	1	5	0.8333333333333334	2.2937849487612616
4	202.37	260.2	57.829999999999984	6	15	1.0	1	11	0.7333333333333333	2.935523215229242
5	263.34	382.5	119.16000000000003	6	15	1.0	1	9	0.6	2.7715171693962484
6	382.66	440.14	57.47999999999996	2	1	1.0	1	1	1.0	-0.0
7	447.9	483.5	35.60000000000002	2	1	1.0	1	1	1.0	-0.0
8	488.95	536.0	47.05000000000001	3	3	1.0	1	3	1.0	1.5637090264608502
9	542.0	593.75	51.75	3	3	1.0	1	3	1.0	0.6064989862066308
10	593.75	607.83	14.080000000000041	2	1	1.0	1	1	1.0	-0.0
11	611.67	644.23	32.56000000000006	1	0	0.0	1	0	0.0	0.0
12	644.31	648.95	4.6400000000001	2	1	1.0	1	1	1.0	-0.0
