scene_id	start	end	character	degree	betweenness	eigenvector
1	5.2	60.11	Joey	0.5	0.0	0.7071067811865475
1	5.2	60.11	Phoebe	0.5	0.0	0.7071067811865475
3	100.33	165.54	Chandler	0.2059796757204993	0.0	0.4411323802069851
3	100.33	165.54	Joey	0.40033209346457604	0.6666666666666666	0.6601939131775438
3	100.33	165.54	Phoebe	0.09136158320476172	0.0	0.19105935153009057
3	100.33	165.54	Rachel	0.3023266476101629	0.0	0.5770983835786954
5	167.06	226.68	Chandler	0.1859	0.0	0.35306025957004966
5	167.06	226.68	Joey	0.4807692307692308	1.0	0.6988496122775487
5	167.06	226.68	Rachel	0.33333076923076926	0.0	0.6220592194733945
6	229.6	247.6	Joey	0.0	0.0	0.0
7	247.92	282.24	Chandler	0.22413807372097258	0.0	0.5161433350746985
7	247.92	282.24	Joey	0.46896568846516706	1.0	0.6946893198661136
7	247.92	282.24	Monica	0.17241422116291774	0.0	0.3956714406920051
7	247.92	282.24	Ross	0.13448201665094262	0.0	0.3073221722275131
8	282.24	296.75	Joey	0.5	0.0	0.7071067811865476
8	282.24	296.75	Phoebe	0.5	0.0	0.7071067811865476
9	302.99	369.68	Chandler	0.24251497005988024	0.0	0.44699810086921343
9	302.99	369.68	Joey	0.3782431137724551	0.0	0.6321604241575021
9	302.99	369.68	Ross	0.37924191616766467	0.0	0.6329027539427551
11	370.08	374.16	Chandler	0.0	0.0	0.0
12	376.78	419.03	Interviewer	0.5	0.0	0.7071067811865476
12	376.78	419.03	Monica	0.5	0.0	0.7071067811865476
14	419.27	433.96	Rachel	0.0	0.0	0.0
15	434.76	456.92	Monica	0.20422701843933272	0.0	0.3854508835026026
15	434.76	456.92	Phoebe	0.4577467169199047	1.0	0.6868971910835332
15	434.76	456.92	Ross	0.3380262646407626	0.0	0.61611676270705
16	459.0	482.4	Dr. Leedbetter	0.5	0.0	0.7071067811865476
16	459.0	482.4	Ross	0.5	0.0	0.7071067811865476
17	483.84	485.44	Ross	0.0	0.0	0.0
18	486.16	492.18	Joey	0.5	0.0	0.7071067811865475
18	486.16	492.18	Ross	0.5	0.0	0.7071067811865475
19	492.18	498.66	Joey	0.0	0.0	0.0
20	504.02	583.47	Chandler	0.5	0.0	0.7071067811865476
20	504.02	583.47	Monica	0.5	0.0	0.7071067811865476
21	586.75	594.27	Chandler	0.5	0.0	0.7071067811865475
21	586.75	594.27	Joey	0.5	0.0	0.7071067811865475
22	599.39	635.57	Chandler	0.5	0.0	0.7071067811865476
22	599.39	635.57	Joey	0.5	0.0	0.7071067811865476
