scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
11	1.52	61.58	60.059999999999995	2	1	1.0	1	1	1.0	-0.0
12	62.49	104.41	41.919999999999995	3	3	1.0	1	2	0.6666666666666666	1.0401602248942003
13	105.53	133.66	28.129999999999995	2	1	1.0	1	1	1.0	-0.0
14	136.3	228.12	91.82	3	3	1.0	1	3	1.0	1.5455728599941074
15	238.9	353.38	114.47999999999999	3	3	1.0	1	3	1.0	0.9262565135033543
16	356.42	364.18	7.759999999999991	1	0	0.0	1	0	0.0	0.0
17	368.98	437.7	68.71999999999997	3	3	1.0	1	3	1.0	1.517802077926959
18	441.38	488.42	47.04000000000002	3	3	1.0	1	3	1.0	0.8284164980825361
19	489.78	505.06	15.28000000000003	1	0	0.0	1	0	0.0	0.0
20	508.5	603.75	95.25	4	6	1.0	1	6	1.0	1.782797458388297
21	603.75	638.42	34.66999999999996	3	3	1.0	1	3	1.0	1.0736543030316685
23	644.26	704.19	59.930000000000064	2	1	1.0	1	1	1.0	-0.0
