scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	5.2	60.11	54.91	2	1	1.0	1	1	1.0	-0.0
3	100.33	165.54	65.21	4	6	1.0	1	5	0.8333333333333334	2.0707668726236594
5	167.06	226.68	59.620000000000005	3	3	1.0	1	2	0.6666666666666666	1.1304440543209515
6	229.6	247.6	18.0	1	0	0.0	1	0	0.0	0.0
7	247.92	282.24	34.32000000000002	4	6	1.0	1	3	0.5	1.883213234481919
8	282.24	296.75	14.509999999999991	2	1	1.0	1	1	1.0	-0.0
9	302.99	369.68	66.69	3	3	1.0	1	3	1.0	1.4843772851240755
11	370.08	374.16	4.080000000000041	1	0	0.0	1	0	0.0	0.0
12	376.78	419.03	42.25	2	1	1.0	1	1	1.0	-0.0
14	419.27	433.96	14.689999999999998	1	0	0.0	1	0	0.0	0.0
15	434.76	456.92	22.160000000000025	3	3	1.0	1	3	1.0	1.2761007572514966
16	459.0	482.4	23.399999999999977	2	1	1.0	1	1	1.0	-0.0
17	483.84	485.44	1.6000000000000227	1	0	0.0	1	0	0.0	0.0
18	486.16	492.18	6.019999999999982	2	1	1.0	1	1	1.0	-0.0
19	492.18	498.66	6.480000000000018	1	0	0.0	1	0	0.0	0.0
20	504.02	583.47	79.45000000000005	2	1	1.0	1	1	1.0	-0.0
21	586.75	594.27	7.519999999999982	2	1	1.0	1	1	1.0	-0.0
22	599.39	635.57	36.180000000000064	2	1	1.0	1	1	1.0	-0.0
