scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.04	38.22	35.18	2	1	1.0	1	1	1.0	-0.0
2	41.5	51.02	9.520000000000003	4	6	1.0	1	5	0.8333333333333334	2.165763368605484
3	54.78	59.12	4.339999999999996	2	1	1.0	1	1	1.0	-0.0
5	99.1	143.96	44.860000000000014	3	3	1.0	1	3	1.0	1.0772857302185785
6	143.96	144.36	0.4000000000000057	1	0	0.0	1	0	0.0	0.0
7	144.68	150.28	5.599999999999994	2	1	1.0	1	1	1.0	-0.0
8	156.5	206.16	49.66	2	1	1.0	1	1	1.0	-0.0
9	209.84	340.85	131.01000000000002	2	1	1.0	1	1	1.0	-0.0
10	349.29	398.66	49.370000000000005	3	3	1.0	1	3	1.0	0.9691629475583081
12	399.06	532.15	133.08999999999997	3	3	1.0	1	3	1.0	1.5536005529793244
13	535.35	599.82	64.47000000000003	4	6	1.0	1	4	0.6666666666666666	1.6580756862721042
14	599.82	649.11	49.289999999999964	2	1	1.0	1	1	1.0	-0.0
15	649.99	698.8	48.809999999999945	3	3	1.0	1	3	1.0	1.3650114401118696
16	714.01	718.25	4.240000000000009	2	1	1.0	1	1	1.0	-0.0
