scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
8	1.36	43.16	41.8	3	3	1.0	1	3	1.0	0.7398012935957712
9	50.36	102.63	52.269999999999996	2	1	1.0	1	1	1.0	-0.0
10	107.27	115.74	8.469999999999999	2	1	1.0	1	1	1.0	-0.0
11	120.22	128.54	8.319999999999993	1	0	0.0	1	0	0.0	0.0
12	139.69	217.01	77.32	3	3	1.0	1	3	1.0	0.8145084987601174
13	224.51	274.09	49.579999999999984	2	1	1.0	1	1	1.0	-0.0
14	278.81	351.55	72.74000000000001	3	3	1.0	1	3	1.0	1.2332954046186455
15	359.23	412.19	52.95999999999998	2	1	1.0	1	1	1.0	-0.0
16	416.35	514.01	97.65999999999997	2	1	1.0	1	1	1.0	-0.0
17	514.17	630.69	116.5200000000001	3	3	1.0	1	3	1.0	0.8488418456720607
19	630.77	687.25	56.48000000000002	2	1	1.0	1	1	1.0	-0.0
