scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
28	0.4	9.12	8.719999999999999	2	1	1.0	1	1	1.0	-0.0
29	17.2	18.32	1.120000000000001	1	0	0.0	1	0	0.0	0.0
30	20.8	44.7	23.900000000000002	3	3	1.0	1	2	0.6666666666666666	1.2214331944855974
31	52.62	109.12	56.50000000000001	2	1	1.0	1	1	1.0	-0.0
32	114.8	161.08	46.280000000000015	4	6	1.0	1	4	0.6666666666666666	1.910851988291476
33	163.64	178.14	14.5	3	3	1.0	1	3	1.0	1.4959813203757553
34	184.62	250.66	66.03999999999999	2	1	1.0	1	1	1.0	-0.0
37	276.72	301.88	25.159999999999968	2	1	1.0	1	1	1.0	-0.0
38	302.12	318.68	16.560000000000002	3	3	1.0	1	3	1.0	1.0333916020633533
40	321.16	381.75	60.589999999999975	6	15	1.0	1	9	0.6	2.9119187563581814
41	387.81	394.53	6.71999999999997	2	1	1.0	1	1	1.0	-0.0
42	407.81	443.38	35.56999999999999	2	1	1.0	1	1	1.0	-0.0
43	445.13	513.41	68.27999999999997	4	6	1.0	1	4	0.6666666666666666	2.0041908950002987
44	516.21	533.33	17.120000000000005	3	3	1.0	1	3	1.0	1.4823845113005214
46	540.35	658.24	117.88999999999999	2	1	1.0	1	1	1.0	-0.0
49	660.16	733.37	73.21000000000004	6	15	1.0	1	9	0.6	3.016274894649758
