scene_id	start	end	character	degree	betweenness	eigenvector
1	2.64	19.04	Chandler	0.5	0.0	0.7071067811865475
1	2.64	19.04	Joey	0.5	0.0	0.7071067811865475
2	20.8	65.0	Joey	0.4318932042705534	0.8333333333333333	0.6922787112974854
2	20.8	65.0	Phoebe	0.12126346508049148	0.0	0.24269905537791517
2	20.8	65.0	Rachel	0.11295717486465152	0.0	0.22321118045092156
2	20.8	65.0	Ross	0.11960101102721321	0.0	0.30798905522415615
2	20.8	65.0	Woman	0.21428514475709035	0.0	0.5631756965519716
4	106.02	196.46	Chandler	0.24367862068965515	0.0	0.5598784321781758
4	106.02	196.46	Monica	0.30804551724137935	0.8333333333333333	0.6085329352650761
4	106.02	196.46	Phoebe	0.14942620689655173	0.0	0.30229726421292064
4	106.02	196.46	Rachel	0.07816000000000001	0.0	0.19848370892774442
4	106.02	196.46	Ross	0.2206896551724138	0.5	0.4306325454712504
5	209.66	210.14	Chandler	0.0	0.0	0.0
6	210.62	218.36	Jill	0.2686583203481812	0.0	0.5219714731921279
6	210.62	218.36	Rachel	0.47761180663765157	1.0	0.6953197088743732
6	210.62	218.36	Woman	0.2537298730141673	0.0	0.4940407712168061
7	218.36	374.72	Chandler	0.07715715464675126	0.0	0.2036199214894467
7	218.36	374.72	Jill	0.35176150497059055	0.6	0.6575205353938521
7	218.36	374.72	Joey	0.03888258674839685	0.0	0.0914712998966169
7	218.36	374.72	Monica	0.0668288536293039	0.0	0.1707844038438274
7	218.36	374.72	Phoebe	0.11482370369506324	0.0	0.30813194835140684
7	218.36	374.72	Rachel	0.30315863605478877	0.6	0.6160490069963787
7	218.36	374.72	Ross	0.04738756025510547	0.0	0.11920438410934074
8	381.76	614.64	Customer	0.024899735036399962	0.0	0.016510789531228944
8	381.76	614.64	Gunther	0.07751028673707303	0.47619047619047616	0.05289730080139983
8	381.76	614.64	Jill	0.2405621777713949	0.5714285714285714	0.5618124828169113
8	381.76	614.64	Joey	0.08192763187698132	0.2857142857142857	0.035913820436009575
8	381.76	614.64	Phoebe	0.12891553839466177	0.0	0.3533843919025217
8	381.76	614.64	Phoebe and Ross	0.02690744394463234	0.0	0.0661412798670857
8	381.76	614.64	Rachel	0.23574290530804307	0.5238095238095237	0.5478072250671613
8	381.76	614.64	Ross	0.1835342809308136	0.0	0.5006578151504426
9	618.64	627.88	Jill	0.4652155311844563	1.0	0.6946774290920317
9	618.64	627.88	Phoebe	0.15652228355576886	0.0	0.2856297886456138
9	618.64	627.88	Ross	0.3782621852597748	0.0	0.6601809550027532
10	631.24	692.93	Chandler	0.5	0.0	0.7071067811865475
10	631.24	692.93	Monica	0.5	0.0	0.7071067811865475
