scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	0.32	6.28	5.96	1	0	0.0	1	0	0.0	0.0
43	6.28	30.47	24.189999999999998	2	1	1.0	1	1	1.0	-0.0
44	36.31	94.44	58.129999999999995	3	3	1.0	1	3	1.0	1.542238549752365
45	103.8	110.92	7.1200000000000045	2	1	1.0	1	1	1.0	-0.0
46	113.8	138.77	24.970000000000013	2	1	1.0	1	1	1.0	-0.0
47	139.97	145.69	5.719999999999999	1	0	0.0	1	0	0.0	0.0
48	145.69	152.27	6.5800000000000125	2	1	1.0	1	1	1.0	-0.0
50	153.55	160.27	6.719999999999999	2	1	1.0	1	1	1.0	-0.0
52	160.27	197.79	37.51999999999998	2	1	1.0	1	1	1.0	-0.0
53	197.79	198.91	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
54	201.39	207.5	6.110000000000014	2	1	1.0	1	1	1.0	-0.0
55	214.46	274.77	60.309999999999974	2	1	1.0	1	1	1.0	-0.0
56	274.77	292.37	17.600000000000023	2	1	1.0	1	1	1.0	-0.0
57	295.33	323.21	27.879999999999995	3	3	1.0	1	2	0.6666666666666666	1.0775465292759367
58	326.97	331.05	4.079999999999984	2	1	1.0	1	1	1.0	-0.0
59	335.21	342.39	7.180000000000007	2	1	1.0	1	1	1.0	-0.0
60	343.99	345.27	1.2799999999999727	1	0	0.0	1	0	0.0	0.0
61	355.03	387.21	32.18000000000001	3	3	1.0	1	2	0.6666666666666666	1.2311188572526812
63	387.21	396.37	9.160000000000025	1	0	0.0	1	0	0.0	0.0
64	398.21	404.11	5.900000000000034	2	1	1.0	1	1	1.0	-0.0
65	406.99	411.15	4.159999999999968	1	0	0.0	1	0	0.0	0.0
66	414.19	417.79	3.6000000000000227	1	0	0.0	1	0	0.0	0.0
67	417.79	432.35	14.560000000000002	1	0	0.0	1	0	0.0	0.0
68	436.04	461.73	25.689999999999998	2	1	1.0	1	1	1.0	-0.0
69	461.88	465.96	4.079999999999984	1	0	0.0	1	0	0.0	0.0
70	468.6	472.76	4.159999999999968	1	0	0.0	1	0	0.0	0.0
71	475.32	512.5	37.18000000000001	2	1	1.0	1	1	1.0	-0.0
72	516.18	528.46	12.280000000000086	2	1	1.0	1	1	1.0	-0.0
73	532.46	593.65	61.18999999999994	5	10	1.0	1	6	0.6	2.6855302447968556
74	599.25	603.17	3.919999999999959	1	0	0.0	1	0	0.0	0.0
76	605.97	608.37	2.3999999999999773	1	0	0.0	1	0	0.0	0.0
77	610.06	611.98	1.9200000000000728	1	0	0.0	1	0	0.0	0.0
79	615.74	618.78	3.0399999999999636	1	0	0.0	1	0	0.0	0.0
80	619.1	706.87	87.76999999999998	5	10	1.0	1	5	0.5	2.538180520071471
81	709.67	721.78	12.110000000000014	2	1	1.0	1	1	1.0	-0.0
83	727.7	755.74	28.039999999999964	5	10	1.0	1	8	0.8	2.8631785760604953
84	758.62	784.91	26.289999999999964	6	15	1.0	1	7	0.4666666666666667	3.2464901373984545
