scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
20	1.68	127.96	126.27999999999999	4	6	1.0	1	5	0.8333333333333334	2.144562759203291
21	133.48	146.89	13.409999999999997	2	1	1.0	1	1	1.0	-0.0
22	157.93	179.14	21.20999999999998	3	3	1.0	1	2	0.6666666666666666	1.0782705654494924
23	183.3	211.75	28.44999999999999	2	1	1.0	1	1	1.0	-0.0
24	215.91	286.96	71.04999999999998	3	3	1.0	1	3	1.0	1.4876304982862734
26	286.96	337.85	50.89000000000004	1	0	0.0	1	0	0.0	0.0
27	341.69	372.06	30.370000000000005	2	1	1.0	1	1	1.0	-0.0
28	379.02	392.28	13.259999999999991	2	1	1.0	1	1	1.0	-0.0
29	395.72	442.65	46.92999999999995	4	6	1.0	1	5	0.8333333333333334	1.9950897142412594
30	446.07	470.63	24.560000000000002	3	3	1.0	1	3	1.0	1.3440753167715256
31	470.63	568.41	97.77999999999997	4	6	1.0	1	5	0.8333333333333334	1.6846221590292825
32	580.81	676.68	95.87	3	3	1.0	1	3	1.0	1.1090957370981531
35	690.2	712.33	22.129999999999995	2	1	1.0	1	1	1.0	-0.0
