scene_id	start	end	character	degree	betweenness	eigenvector
1	3.44	102.2	Chandler	0.11386867963134577	0.0	0.280263016653483
1	3.44	102.2	Joey	0.15474490788023818	0.13333333333333333	0.4033739617315711
1	3.44	102.2	Monica	0.13649701401285488	0.0	0.3868190249778912
1	3.44	102.2	Monica and Rachel	0.046715063775219716	0.0	0.11652386692107493
1	3.44	102.2	Phoebe	0.20948858948238805	0.4	0.4629566196105252
1	3.44	102.2	Rachel	0.14963483190355148	0.26666666666666666	0.40465669034613494
1	3.44	102.2	Ross	0.18905091331440194	0.3333333333333333	0.46632547663953267
2	102.6	119.48	Ross	0.0	0.0	0.0
3	131.62	169.65	Paul	0.5	0.0	0.7071067811865476
3	131.62	169.65	Ross	0.5	0.0	0.7071067811865476
5	210.67	249.89	Joey	0.5	0.0	0.7071067811865476
5	210.67	249.89	Phoebe	0.5	0.0	0.7071067811865476
6	250.45	290.67	Joey	0.4852929757812334	1.0	0.7041395873804119
6	250.45	290.67	Phoebe	0.10000211764207614	0.0	0.1702923230710079
6	250.45	290.67	The Dry Cleaner	0.4147049065766904	0.0	0.6893387891210119
8	298.99	325.09	Monica	0.24663678336579958	0.0	0.46720644951277795
8	298.99	325.09	Phoebe	0.3049334352163759	0.0	0.5667409206615384
8	298.99	325.09	Rachel	0.44842978141782447	1.0	0.6786183481025074
9	325.09	401.32	Monica	0.20743453237410073	0.0	0.43037357458018205
9	325.09	401.32	Phoebe	0.21942446043165467	0.0	0.4954995157744341
9	325.09	401.32	Rachel	0.40767338129496405	1.0	0.6612468221594586
9	325.09	401.32	The Museum Official	0.16546762589928057	0.0	0.3633338084384595
10	403.8	447.64	Joey	0.5	0.0	0.7071067811865475
10	403.8	447.64	The Dry Cleaner	0.5	0.0	0.7071067811865475
12	454.04	472.53	Elizabeth	0.5	0.0	0.7071067811865476
12	454.04	472.53	Ross	0.5	0.0	0.7071067811865476
13	477.89	502.83	Elizabeth	0.5	0.0	0.7071067811865475
13	477.89	502.83	Ross	0.5	0.0	0.7071067811865475
14	506.83	563.439	Elizabeth	0.4561062408969744	0.0	0.7028327341195787
14	506.83	563.439	Rachel	0.055344105819524224	0.0	0.0871201226254482
14	506.83	563.439	Ross	0.4885496532835014	1.0	0.7060001643652248
15	563.439	566.36	Rachel	0.0	0.0	0.0
16	566.6	570.36	Paul	0.0	0.0	0.0
18	574.68	591.06	Chandler	0.5	0.0	0.7071067811865475
18	574.68	591.06	Joey	0.5	0.0	0.7071067811865475
19	591.06	615.64	Chandler	0.5	0.0	0.7071067811865476
19	591.06	615.64	The Museum Official	0.5	0.0	0.7071067811865476
20	621.0	672.73	Paul	0.3888886499412906	0.0	0.67701824380361
20	621.0	672.73	Rachel	0.4910387482204378	1.0	0.7048210638001859
20	621.0	672.73	Ross	0.12007260183827166	0.0	0.21183381595167888
