scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	6.0	57.93	51.93	2	1	1.0	1	1	1.0	-0.0
2	61.21	63.13	1.9200000000000017	1	0	0.0	1	0	0.0	0.0
4	102.55	153.87	51.32000000000001	3	3	1.0	1	3	1.0	1.5378559735066226
5	155.95	203.98	48.03	6	15	1.0	1	12	0.8	3.1001211092191245
6	208.46	272.43	63.97	3	3	1.0	1	3	1.0	1.4260716893737122
7	274.59	327.67	53.08000000000004	4	6	1.0	1	4	0.6666666666666666	1.5930157514614796
8	332.71	353.44	20.730000000000018	2	1	1.0	1	1	1.0	-0.0
9	355.04	386.83	31.789999999999964	2	1	1.0	1	1	1.0	-0.0
11	389.47	510.54	121.07	3	3	1.0	1	3	1.0	1.5825934351312787
12	511.18	536.28	25.099999999999966	2	1	1.0	1	1	1.0	-0.0
13	564.42	565.54	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
14	570.59	581.23	10.639999999999986	2	1	1.0	1	1	1.0	-0.0
15	581.47	616.07	34.60000000000002	3	3	1.0	1	3	1.0	1.2977888978931453
16	624.27	655.04	30.769999999999982	3	3	1.0	1	3	1.0	1.4872113728015537
