scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.2	34.22	31.02	3	3	1.0	1	3	1.0	1.0881317082870845
2	38.22	47.82	9.600000000000001	3	3	1.0	1	2	0.6666666666666666	1.2508526445773165
3	48.06	118.82	70.75999999999999	3	3	1.0	1	3	1.0	0.9441929851475178
4	119.06	138.56	19.5	2	1	1.0	1	1	1.0	-0.0
6	183.02	301.05	118.03	3	3	1.0	1	3	1.0	1.5581051547742453
7	307.27	334.79	27.52000000000004	3	3	1.0	1	3	1.0	0.9895543420889126
8	337.1	448.2	111.09999999999997	3	3	1.0	1	3	1.0	1.3908917516500705
9	449.16	458.52	9.359999999999957	2	1	1.0	1	1	1.0	-0.0
10	463.08	482.9	19.819999999999993	2	1	1.0	1	1	1.0	-0.0
11	485.7	606.32	120.62000000000006	4	6	1.0	1	5	0.8333333333333334	1.786779069776999
12	608.47	668.4	59.92999999999995	5	10	1.0	1	6	0.6	2.6108328751136485
