scene_id	start	end	character	degree	betweenness	eigenvector
1	6.24	110.82	Chandler	0.20606753645818948	0.0	0.49579772788297904
1	6.24	110.82	Gunther	0.10774025752322806	0.0	0.27508629806472035
1	6.24	110.82	Joey	0.3587864927083621	0.5	0.6392282148194914
1	6.24	110.82	Phoebe	0.07531387055554022	0.0	0.15484580179608004
1	6.24	110.82	Ross	0.25209184275468016	0.5	0.49590544329331443
3	150.96	237.53	Joey	0.05489088648889465	0.0	0.09429530893027131
3	150.96	237.53	Phoebe	0.2924148684673809	0.0	0.5580505370531531
3	150.96	237.53	Rachel	0.2524952036043028	0.3333333333333333	0.4804151957273967
3	150.96	237.53	Ross	0.4001990414394217	0.3333333333333333	0.6699919645209481
4	242.17	261.23	Ross	0.0	0.0	0.0
5	261.23	375.67	Chandler	0.3370110872514944	0.6666666666666666	0.6256363868997988
5	261.23	375.67	Joey	0.12224092055562574	0.0	0.2801324106367701
5	261.23	375.67	Phoebe	0.28777651914904023	0.0	0.5938378618277793
5	261.23	375.67	Rachel	0.1842109552313002	0.0	0.3928580992006833
5	261.23	375.67	Ross	0.06876051781253947	0.0	0.152065945070008
6	375.67	412.01	Chandler	0.5	0.0	0.7071067811865475
6	375.67	412.01	Monica	0.5	0.0	0.7071067811865475
7	420.33	475.71	Joey	0.5	0.0	0.7071067811865475
7	420.33	475.71	Receptionist	0.5	0.0	0.7071067811865475
8	477.31	478.03	Ross	0.0	0.0	0.0
9	483.15	526.99	Phoebe	0.2100850081176198	0.0	0.40348319920254394
9	483.15	526.99	Rachel	0.3151249911765002	0.0	0.5951685521453565
9	483.15	526.99	Ross	0.47479000070587996	1.0	0.6949645332666123
10	534.11	544.67	Joey	0.0	0.0	0.0
11	565.45	626.41	Chandler	0.5	0.0	0.7071067811865475
11	565.45	626.41	Ross	0.5	0.0	0.7071067811865475
