scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.72	73.93	71.21000000000001	2	1	1.0	1	1	1.0	-0.0
3	113.83	142.95	29.11999999999999	2	1	1.0	1	1	1.0	-0.0
4	145.59	161.81	16.22	3	3	1.0	1	3	1.0	1.1568457058988093
5	165.17	301.13	135.96	5	10	1.0	1	10	1.0	3.008561507261224
6	307.13	317.29	10.160000000000025	2	1	1.0	1	1	1.0	-0.0
7	324.31	367.65	43.339999999999975	3	3	1.0	1	3	1.0	1.063346436276472
8	367.65	397.48	29.83000000000004	4	6	1.0	1	5	0.8333333333333334	2.188664283756612
9	397.48	468.24	70.75999999999999	2	1	1.0	1	1	1.0	-0.0
10	474.48	512.56	38.07999999999993	2	1	1.0	1	1	1.0	-0.0
12	526.13	544.13	18.0	2	1	1.0	1	1	1.0	-0.0
13	556.95	662.94	105.99000000000001	3	3	1.0	1	2	0.6666666666666666	0.7157672723544101
