scene_id	start	end	character	degree	betweenness	eigenvector
1	6.16	84.3	Chandler	0.4679797714086418	1.0	0.7026881679460076
1	6.16	84.3	Joey	0.4581285301758918	0.0	0.7013102008064994
1	6.16	84.3	Monica	0.07389169841546642	0.0	0.11997225043080155
3	124.98	227.86	Chandler	0.14459608292952889	0.0	0.3385258716478555
3	124.98	227.86	Joey	0.07990944308777517	0.0	0.195160174067322
3	124.98	227.86	Monica	0.18873664157691036	0.1	0.4324525495439583
3	124.98	227.86	Phoebe	0.1514462987282215	0.0	0.4235927707053791
3	124.98	227.86	Rachel	0.2290708144825306	0.4	0.5193160754174028
3	124.98	227.86	Ross	0.20624071919503342	0.5	0.45954054390794424
4	233.94	273.2	Phoebe	0.5	0.0	0.7071067811865475
4	233.94	273.2	Rachel	0.5	0.0	0.7071067811865475
5	286.45	401.45	Janine	0.5	0.0	0.7071067811865475
5	286.45	401.45	Joey	0.5	0.0	0.7071067811865475
6	412.97	447.39	Kim	0.5	0.0	0.7071067811865476
6	412.97	447.39	Rachel	0.5	0.0	0.7071067811865476
7	451.87	621.69	Chandler	0.21995628658220343	0.6000000000000001	0.5262861521544894
7	451.87	621.69	Chandler and Monica	0.03087127827347876	0.0	0.07339076889019941
7	451.87	621.69	Monica	0.2166480117274738	0.0	0.5321333445972314
7	451.87	621.69	Phoebe	0.14608603499190295	0.0	0.29301688652986
7	451.87	621.69	Rachel	0.19349471840303134	0.4	0.3689669788895712
7	451.87	621.69	Ross	0.19294367002190962	0.4	0.4609503849193978
8	622.73	646.97	Monica	0.5	0.0	0.7071067811865476
8	622.73	646.97	Ross	0.5	0.0	0.7071067811865476
