scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	0.72	7.52	6.8	1	0	0.0	1	0	0.0	0.0
15	7.52	15.36	7.84	2	1	1.0	1	1	1.0	-0.0
16	19.28	45.9	26.619999999999997	3	3	1.0	1	3	1.0	1.3926804990513324
17	46.06	55.1	9.04	3	3	1.0	1	3	1.0	1.4185644431995963
18	56.46	68.41	11.949999999999996	2	1	1.0	1	1	1.0	-0.0
19	75.45	101.13	25.679999999999993	2	1	1.0	1	1	1.0	-0.0
20	101.13	109.77	8.64	2	1	1.0	1	1	1.0	-0.0
21	110.01	132.23	22.219999999999985	1	0	0.0	1	0	0.0	0.0
22	137.67	195.04	57.370000000000005	3	3	1.0	1	3	1.0	1.3546406229544103
23	195.04	224.09	29.05000000000001	4	6	1.0	1	5	0.8333333333333334	2.206259165633807
24	229.45	312.08	82.63	2	1	1.0	1	1	1.0	-0.0
25	319.36	345.31	25.94999999999999	2	1	1.0	1	1	1.0	-0.0
26	355.4	358.12	2.7200000000000273	2	1	1.0	1	1	1.0	-0.0
27	363.96	386.49	22.53000000000003	2	1	1.0	1	1	1.0	-0.0
28	390.73	392.89	2.159999999999968	1	0	0.0	1	0	0.0	0.0
29	400.25	483.56	83.31	5	10	1.0	1	6	0.6	1.946336588820104
30	487.59	582.15	94.56	4	6	1.0	1	6	1.0	2.208375113334614
31	589.11	653.64	64.52999999999997	2	1	1.0	1	1	1.0	-0.0
32	656.13	658.61	2.480000000000018	1	0	0.0	1	0	0.0	0.0
35	664.05	675.57	11.520000000000095	2	1	1.0	1	1	1.0	-0.0
