scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.96	78.16	75.2	4	6	1.0	1	6	1.0	2.222574064402563
3	119.54	202.47	82.92999999999999	5	10	1.0	1	9	0.9	2.221850407076747
4	205.13	238.71	33.58000000000001	5	10	1.0	1	6	0.6	2.4790173737938916
5	247.27	311.22	63.95000000000002	4	6	1.0	1	5	0.8333333333333334	1.2254044065657945
6	311.22	317.77	6.5499999999999545	1	0	0.0	1	0	0.0	0.0
7	317.77	331.53	13.759999999999991	4	6	1.0	1	6	1.0	2.378832686462045
8	334.17	406.13	71.95999999999998	6	15	1.0	1	11	0.7333333333333333	3.3056216718546114
9	407.15	450.18	43.03000000000003	2	1	1.0	1	1	1.0	-0.0
10	450.18	494.51	44.329999999999984	3	3	1.0	1	3	1.0	1.0185391769384746
11	494.51	531.48	36.97000000000003	2	1	1.0	1	1	1.0	-0.0
12	533.8	537.56	3.759999999999991	1	0	0.0	1	0	0.0	0.0
13	542.12	579.29	37.16999999999996	3	3	1.0	1	3	1.0	1.445903664967713
14	581.61	590.91	9.299999999999955	2	1	1.0	1	1	1.0	-0.0
15	595.47	642.55	47.07999999999993	2	1	1.0	1	1	1.0	-0.0
