scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.88	23.2	18.32	2	1	1.0	1	1	1.0	-0.0
2	23.2	30.25	7.050000000000001	1	0	0.0	1	0	0.0	0.0
3	31.53	99.33	67.8	4	6	1.0	1	5	0.8333333333333334	2.3117289600247504
5	99.33	242.15	142.82	2	1	1.0	1	1	1.0	-0.0
6	248.63	258.02	9.389999999999986	3	3	1.0	1	3	1.0	1.4585382252232173
7	258.34	311.9	53.56	3	3	1.0	1	3	1.0	1.374796947402614
8	311.9	316.22	4.32000000000005	2	1	1.0	1	1	1.0	-0.0
9	318.38	368.17	49.79000000000002	3	3	1.0	1	3	1.0	1.1389531768164272
10	370.65	396.25	25.600000000000023	4	6	1.0	1	4	0.6666666666666666	1.921330884519694
11	401.21	502.79	101.58000000000004	4	6	1.0	1	4	0.6666666666666666	1.7189204388543888
12	502.86	627.37	124.50999999999999	2	1	1.0	1	1	1.0	-0.0
13	630.01	638.33	8.32000000000005	2	1	1.0	1	1	1.0	-0.0
14	640.89	663.14	22.25	5	10	1.0	1	7	0.7	2.9199874347503907
15	669.22	676.84	7.6200000000000045	2	1	1.0	1	1	1.0	-0.0
