scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
38	1.2	0.6719829440116882		False	1	0.5	30.0
38	4.0	0.7122851610183716		False	1	0.5	30.0
38	5.36	0.8781664371490479	0.5983891487121582	False	1	0.5	30.0
38	7.4	0.48596078157424927		False	1	0.5	30.0
38	8.28	0.8564959168434143		False	1	0.5	30.0
38	10.24	0.9398266077041626	0.8578823208808899	True	1	0.5	30.0
38	12.64	0.7259742021560669		False	1	0.5	30.0
38	16.92	0.535810112953186		False	1	0.5	30.0
38	18.56	0.6927754878997803		False	1	0.5	30.0
38	19.52	0.9402556419372559	0.6474952697753906	False	1	0.5	30.0
38	21.52	0.6972059011459351		False	1	0.5	30.0
38	22.48	0.8815962076187134	0.6056956648826599	False	1	0.5	30.0
38	24.32	0.4602908492088318		False	1	0.5	30.0
38	26.16	0.5245046615600586		False	1	0.5	30.0
38	27.44	0.647194504737854		False	1	0.5	30.0
38	29.87	0.7178565263748169	0.479986310005188	False	1	0.5	30.0
38	30.99	0.495435893535614		False	1	0.5	30.0
38	31.31	0.8757602572441101		False	1	0.5	30.0
38	40.59	0.8885738253593445	0.39313793182373047	False	1	0.5	30.0
41	92.47	0.8798080682754517	0.6043437123298645	True	1	0.5	30.0
41	93.19	0.4169277548789978		False	1	0.5	30.0
41	94.07	0.27546435594558716		False	1	0.5	30.0
41	94.95	0.7614455819129944	0.5249481797218323	False	1	0.5	30.0
41	98.07	0.7224786281585693		False	1	0.5	30.0
43	117.43	0.5735835433006287	0.050442397594451904	False	1	0.5	30.0
43	118.87	0.5231411457061768		False	1	0.5	30.0
43	119.99	0.8246296644210815	0.5386379957199097	False	1	0.5	30.0
43	121.43	0.5874801874160767		False	1	0.5	30.0
43	122.11	0.7997676134109497	0.924597442150116	True	1	0.5	30.0
43	125.15	0.6741082072257996		False	1	0.5	30.0
43	127.39	0.08745759725570679		False	1	0.5	30.0
43	128.67	0.8377586007118225	0.7542011141777039	False	1	0.5	30.0
43	132.51	0.8338584899902344		False	1	0.5	30.0
43	135.87	1.0140033960342407	0.33436131477355957	False	1	0.5	30.0
43	136.35	0.8597869873046875		False	1	0.5	30.0
43	137.31	0.86843341588974	0.23994660377502441	False	1	0.5	30.0
43	138.99	0.6371332406997681		False	1	0.5	30.0
43	139.43	0.865987241268158	0.4330742359161377	False	1	0.5	30.0
43	140.03	0.823559582233429		False	1	0.5	30.0
