turn_id	scene_id	start	end	n_sentences
0	42	0.48	2.16	1
1	42	2.32	4.72	1
2	42	6.16	6.72	1
3	42	9.2	9.72	1
4	42	9.72	10.88	1
5	43	13.68	15.36	1
6	43	22.08	23.0	1
7	44	23.0	24.88	1
8	44	24.88	25.68	1
9	44	26.07	26.23	1
10	44	26.23	27.27	1
11	44	28.87	29.59	1
12	45	30.47	32.71	1
13	45	33.75	35.67	1
14	45	36.15	37.87	1
15	45	37.87	39.79	1
16	45	39.79	41.27	1
17	45	43.67	44.47	1
18	45	44.79	47.27	1
19	45	47.67	48.87	1
20	45	51.52	52.96	1
21	45	53.12	53.52	1
22	45	54.08	55.68	1
23	45	58.24	61.2	1
24	45	64.48	64.88	1
25	45	65.12	65.84	1
26	45	65.84	66.24	1
27	45	68.8	69.92	1
28	45	70.72	74.4	1
29	45	74.4	76.56	1
30	45	76.97	78.73	1
31	45	80.89	84.97	1
32	45	85.05	87.69	1
33	45	89.37	91.13	1
34	45	93.37	94.09	1
35	45	94.09	98.57	1
36	45	99.85	101.33	1
37	45	101.33	102.25	1
38	45	104.42	105.78	1
39	45	108.58	109.54	1
40	45	109.94	111.54	1
41	45	113.38	116.74	1
42	45	117.62	118.819	1
43	45	119.62	121.14	1
44	45	121.46	121.98	1
45	45	121.98	125.3	1
46	45	125.62	126.42	1
47	45	126.42	131.46	1
48	45	131.99	132.95	1
49	45	133.27	134.55	1
50	45	134.63	136.63	1
51	45	138.07	143.51	1
52	45	143.67	144.15	1
53	45	144.15	144.79	1
54	45	144.87	147.35	1
55	45	147.67	150.91	1
56	45	150.91	151.43	1
57	45	151.99	152.79	1
58	45	153.67	154.03	1
59	45	154.03	156.47	1
60	45	157.11	158.07	1
61	45	158.39	161.29	1
62	45	161.45	162.01	1
63	45	162.01	162.57	1
64	45	162.81	163.21	1
65	45	163.61	164.01	1
66	45	165.85	166.73	1
67	46	171.69	173.37	1
68	46	173.53	174.01	1
69	46	174.41	176.89	1
70	46	177.61	178.25	1
71	46	178.49	180.09	1
72	46	180.33	182.97	1
73	46	182.97	184.01	1
74	46	184.09	184.89	1
75	46	184.89	185.29	1
76	46	187.29	188.81	1
77	46	188.89	189.53	1
78	46	189.93	190.97	1
79	46	191.93	193.85	1
80	46	194.97	195.69	1
81	46	195.85	197.69	1
82	47	203.29	206.73	1
83	47	207.61	208.81	1
84	47	208.81	209.45	1
85	47	209.53	210.65	1
86	47	213.78	214.74	1
87	47	214.74	215.46	1
88	48	219.94	224.82	1
89	48	228.74	229.1	1
90	48	229.1	231.38	1
91	48	231.62	232.5	1
92	49	242.35	246.51	1
93	49	246.59	247.31	1
94	49	248.27	251.55	1
95	49	252.03	253.23	1
96	49	253.31	255.71	1
97	49	256.75	258.11	1
98	49	258.27	261.95	1
99	49	262.19	263.55	1
100	49	263.55	265.15	1
101	49	269.36	271.84	1
102	49	271.92	273.8	1
103	49	273.8	276.08	1
104	49	276.72	277.68	1
105	49	281.92	285.36	1
106	49	285.76	286.64	1
107	49	286.88	288.8	1
108	49	289.44	293.2	1
109	49	294.8	298.23	1
110	49	298.31	299.11	1
111	49	299.19	300.39	1
112	49	300.39	301.83	1
113	49	303.19	304.95	1
114	49	305.19	307.79	1
115	49	307.79	308.47	1
116	49	310.39	311.03	1
117	49	311.03	311.83	1
118	49	314.71	315.47	1
119	50	315.47	316.31	1
120	51	322.95	324.31	1
121	51	325.12	325.68	1
122	51	327.2	328.96	1
123	51	330.4	333.92	1
124	51	335.68	337.6	1
125	51	338.08	338.8	1
126	51	338.96	341.6	1
127	51	341.6	346.4	1
128	51	346.56	347.48	1
129	51	347.48	348.2	1
130	51	348.2	349.44	1
131	51	351.6	352.24	1
132	51	352.24	352.72	1
133	51	353.45	353.69	1
134	51	354.01	354.57	1
135	51	354.89	355.45	1
136	51	356.33	356.89	1
137	51	356.89	357.93	1
138	51	358.01	359.77	1
139	51	362.89	368.05	1
140	51	368.05	368.53	1
141	51	368.53	369.45	1
142	51	370.57	373.61	1
143	51	375.61	376.81	1
144	51	376.81	377.21	1
145	51	377.21	383.19	1
146	51	384.47	385.51	1
147	52	394.39	397.07	1
148	52	397.07	397.99	1
149	52	399.67	400.55	1
150	52	400.55	401.43	1
151	52	402.15	403.11	1
152	52	403.35	403.95	1
153	52	403.95	404.55	1
154	52	404.55	405.51	1
155	52	408.36	411.48	1
156	52	411.8	413.48	1
157	52	413.64	415.48	1
158	52	415.64	418.8	1
159	52	418.8	420.28	1
160	52	420.44	421.64	1
161	52	421.799	423.16	1
162	52	423.8	424.76	1
163	52	425.48	427.16	1
164	52	428.36	429.56	1
165	52	430.36	431.32	1
166	52	432.35	433.15	1
167	52	435.71	436.11	1
168	52	436.75	438.83	1
169	52	438.83	440.59	1
170	52	443.55	445.07	1
171	52	446.51	446.99	1
172	52	446.99	449.15	1
173	52	452.43	453.03	1
174	52	453.03	455.31	1
175	52	455.31	456.51	1
176	52	456.67	460.52	1
177	52	462.2	464.68	1
178	52	465.08	465.72	1
179	52	466.28	466.76	1
180	52	467.0	467.64	1
181	52	468.6	470.28	1
182	52	471.56	473.959	1
183	52	474.04	474.68	1
184	52	475.48	477.08	1
185	52	479.88	482.2	1
186	52	482.2	485.74	1
187	52	485.9	488.54	1
188	52	489.1	490.78	1
189	53	497.74	501.18	1
190	53	501.42	503.02	1
191	54	511.44	511.84	1
192	54	512.08	512.8	1
193	54	514.72	515.2	1
194	54	515.2	515.88	1
195	54	515.88	516.8	1
196	54	517.44	520.64	1
197	54	520.64	521.68	1
198	54	521.68	523.8	1
199	54	523.8	526.64	1
200	54	527.28	527.84	1
201	54	528.0	528.4	1
202	54	529.36	531.12	1
203	54	533.12	534.0	1
204	54	534.72	536.24	1
205	54	537.16	540.52	1
206	54	540.68	543.56	1
207	54	543.88	547.64	1
208	54	547.64	548.4	1
209	54	548.4	549.72	1
210	54	553.56	554.36	1
211	54	554.76	556.76	1
212	54	556.84	557.56	1
213	54	557.56	558.64	1
214	54	558.64	559.72	1
215	54	561.4	562.12	1
216	54	562.54	562.94	1
217	54	562.94	563.58	1
218	54	565.58	566.3	1
219	54	566.3	567.98	1
220	54	567.98	571.5	1
221	54	571.5	574.94	1
222	54	575.1	576.14	1
223	54	576.14	578.3	1
224	54	578.38	578.659	1
225	54	578.659	578.86	1
226	54	578.86	579.82	1
227	54	579.98	582.78	1
228	54	585.9	587.22	1
229	54	587.22	588.14	1
230	54	588.56	590.12	1
231	54	590.12	590.56	1
232	55	590.88	592.8	1
233	55	596.16	597.36	1
234	55	598.56	601.2	1
235	55	603.52	606.72	1
236	55	606.88	607.28	1
237	55	607.52	607.92	1
238	55	607.92	610.6	1
239	55	610.6	614.0	1
240	55	615.2	616.04	1
241	55	616.04	616.48	1
242	55	616.48	617.2	1
243	55	618.39	620.39	1
244	55	620.39	621.51	1
245	55	621.51	622.71	1
246	55	622.95	623.91	1
247	55	623.91	624.75	1
248	55	624.75	625.91	1
249	55	627.19	628.15	1
250	55	630.63	634.95	1
251	55	635.99	638.15	1
252	55	638.31	638.83	1
253	55	638.83	639.19	1
254	55	639.19	639.67	1
255	55	639.67	642.15	2
256	55	642.15	645.27	1
257	55	645.27	645.75	1
258	55	645.75	646.03	1
259	55	646.03	646.47	1
260	55	646.72	647.44	1
261	55	648.16	649.64	1
262	55	649.64	650.8	1
263	56	666.4	670.56	2
264	56	674.33	675.37	1
265	56	676.49	677.37	1
