turn_id	scene_id	start	end	n_sentences
0	1	1.84	3.2	1
1	39	5.12	5.84	1
2	39	7.76	8.8	1
3	40	9.52	11.2	1
4	40	13.76	14.12	1
5	40	14.12	25.54	1
6	41	26.41	26.65	1
7	41	29.21	29.93	1
8	41	30.17	30.73	1
9	41	32.09	33.37	1
10	41	34.57	38.25	1
11	41	40.09	42.25	1
12	41	42.25	42.65	1
13	41	44.97	45.69	1
14	41	45.69	45.93	1
15	41	45.93	46.69	1
16	41	46.69	47.29	1
17	41	47.69	49.13	1
18	41	49.61	50.89	1
19	41	53.21	54.97	1
20	41	55.86	56.1	1
21	41	56.1	56.5	1
22	41	57.06	58.42	1
23	41	58.82	59.38	1
24	41	59.38	60.5	1
25	41	60.74	63.38	1
26	41	63.7	64.26	1
27	41	65.22	66.42	1
28	41	67.3	68.58	1
29	41	70.42	72.98	1
30	41	74.74	77.94	1
31	41	78.1	79.94	1
32	41	81.16	81.36	1
33	41	81.36	81.68	1
34	41	81.68	82.04	1
35	41	82.52	88.56	1
36	41	88.56	89.0	1
37	41	89.48	89.96	1
38	41	91.16	91.96	1
39	41	97.079	98.04	1
40	41	98.04	99.8	1
41	41	100.04	100.44	1
42	41	100.92	103.24	1
43	41	104.84	106.2	1
44	41	106.77	107.01	1
45	41	107.09	108.13	2
46	41	108.29	113.57	1
47	41	114.05	114.53	1
48	41	114.53	116.13	1
49	41	116.53	121.21	1
50	41	121.21	123.81	1
51	41	125.17	128.45	1
52	41	128.45	129.65	1
53	41	129.65	130.21	1
54	42	136.69	137.73	1
55	42	138.91	139.31	1
56	42	139.47	140.83	1
57	42	141.07	142.27	1
58	42	142.35	143.23	1
59	42	143.23	143.91	1
60	42	143.91	146.11	1
61	42	146.35	148.27	1
62	42	152.67	153.31	1
63	42	153.47	154.51	1
64	42	155.55	156.19	1
65	43	156.99	158.27	1
66	43	158.27	158.79	1
67	43	158.79	159.95	1
68	43	167.32	168.04	1
69	44	168.04	168.36	1
70	44	169.24	170.84	1
71	44	174.76	178.6	1
72	44	180.68	181.04	1
73	44	181.04	187.88	1
74	44	188.44	188.84	1
75	44	188.84	189.4	1
76	44	190.36	190.92	1
77	44	191.08	191.64	1
78	44	191.64	192.2	1
79	44	192.2	194.12	1
80	44	194.12	194.56	1
81	44	194.56	196.66	1
82	44	198.74	199.66	1
83	44	199.66	200.5	1
84	44	202.66	203.22	1
85	44	203.3	209.86	1
86	44	212.1	212.66	1
87	44	214.1	218.02	1
88	44	218.42	220.02	1
89	44	220.58	232.12	1
90	44	232.12	232.64	1
91	45	232.72	234.8	1
92	45	237.44	239.36	1
93	45	240.88	241.24	1
94	45	241.24	241.84	1
95	45	244.48	245.92	1
96	45	246.08	246.88	1
97	45	246.88	248.16	1
98	45	250.16	250.88	1
99	45	250.88	251.28	1
100	45	253.12	255.39	1
101	45	255.39	257.83	1
102	45	260.47	261.47	1
103	45	261.47	261.91	1
104	45	264.39	265.27	1
105	45	267.27	268.07	1
106	45	268.31	269.35	1
107	45	271.03	273.67	1
108	45	273.75	274.43	1
109	45	274.43	275.35	1
110	46	279.99	285.02	1
111	46	286.7	287.82	1
112	46	287.9	288.7	1
113	46	290.38	291.5	1
114	46	291.58	292.46	1
115	46	296.22	297.98	1
116	46	298.06	298.86	1
117	46	298.86	300.22	1
118	46	302.22	304.9	1
119	46	304.9	308.13	1
120	46	308.13	309.21	1
121	46	312.17	313.05	1
122	46	313.13	314.33	1
123	46	315.29	315.77	1
124	46	315.77	316.25	1
125	46	316.49	316.89	1
126	46	317.29	318.25	1
127	46	318.25	321.69	1
128	46	321.77	325.29	1
129	46	326.57	327.61	1
130	46	328.09	330.81	1
131	46	336.38	337.46	1
132	46	337.46	338.3	1
133	46	338.3	338.94	1
134	46	338.94	339.58	1
135	47	349.1	355.18	1
136	47	356.94	357.74	1
137	47	358.06	358.94	1
138	47	359.02	359.9	1
139	47	360.39	361.27	1
140	48	367.91	368.71	1
141	48	369.19	370.15	1
142	48	371.75	372.87	1
143	48	373.59	374.23	1
144	48	375.27	377.83	1
145	48	378.39	379.51	1
146	48	379.83	380.47	1
147	48	381.03	381.59	1
148	48	381.83	382.31	1
149	48	383.83	384.87	1
150	48	385.03	385.63	1
151	48	385.63	386.39	1
152	48	386.64	388.96	1
153	48	388.96	390.4	1
154	48	392.16	393.28	1
155	48	395.28	395.84	1
156	48	397.36	399.2	1
157	48	399.52	400.6	1
158	48	400.6	402.88	1
159	48	402.88	404.0	1
160	48	405.04	407.2	1
161	48	408.08	408.8	1
162	48	408.8	410.08	1
163	48	410.08	410.8	1
164	48	411.04	412.16	1
165	48	415.04	415.76	1
166	48	417.76	420.48	1
167	48	420.48	421.84	1
168	48	422.4	424.24	1
169	48	424.32	426.0	1
170	48	426.0	427.92	1
171	48	428.0	429.76	1
172	48	431.04	433.04	1
173	48	433.04	433.52	1
174	48	433.92	435.84	1
175	48	436.64	437.52	1
176	48	437.6	439.36	1
177	48	439.83	440.07	1
178	48	440.15	441.99	1
179	48	442.63	443.67	1
180	48	445.59	446.23	1
181	48	449.35	450.27	1
182	48	450.27	450.95	1
183	48	451.43	453.59	1
184	48	453.99	454.87	1
185	48	454.87	455.35	1
186	49	460.07	460.79	1
187	49	460.79	461.55	1
188	49	461.55	462.87	1
189	49	462.87	464.07	1
190	49	464.15	466.89	1
191	49	467.04	468.12	1
192	49	468.12	471.36	1
193	49	473.92	475.36	1
194	49	477.2	478.08	1
195	49	478.16	478.56	1
196	49	478.88	479.52	1
197	49	479.76	480.68	1
198	49	480.68	481.68	1
199	49	483.36	485.28	1
200	49	485.6	486.0	1
201	49	486.88	487.52	1
202	49	487.52	488.08	1
203	49	488.08	488.6	1
204	49	488.6	489.12	1
205	49	489.12	489.76	1
206	49	491.2	491.76	1
207	49	491.76	492.72	1
208	49	494.27	497.71	1
209	49	499.55	505.63	1
210	49	509.87	510.75	1
211	49	512.51	513.55	1
212	49	513.63	514.35	1
213	49	514.35	517.55	1
