turn_id	scene_id	start	end	n_sentences
0	1	2.72	3.08	1
1	1	3.08	3.44	1
2	1	3.44	3.92	1
3	1	4.64	7.24	1
4	1	7.24	8.24	1
5	1	8.72	9.2	1
6	1	10.96	12.32	1
7	1	12.32	14.24	1
8	1	15.68	16.48	1
9	1	16.48	17.2	1
10	1	17.36	17.72	1
11	1	17.72	18.96	1
12	1	19.04	19.64	1
13	1	19.64	22.16	1
14	1	22.48	23.68	1
15	1	23.92	25.52	1
16	1	26.64	27.64	1
17	1	27.64	28.24	1
18	1	29.08	29.88	2
19	1	31.48	33.24	1
20	1	33.24	36.08	1
21	1	36.08	37.8	1
22	1	37.8	38.2	1
23	1	40.04	42.44	1
24	1	43.64	45.0	1
25	1	46.36	47.76	1
26	1	47.76	49.56	1
27	1	49.72	51.8	1
28	1	51.8	52.2	1
29	1	52.44	52.84	1
30	1	52.84	53.52	1
31	1	53.52	54.28	1
32	1	54.28	55.08	1
33	1	55.61	57.85	1
34	1	57.85	59.25	1
35	1	59.25	61.01	1
36	1	61.01	62.05	1
37	1	62.05	62.65	1
38	1	63.61	63.97	1
39	1	63.97	65.05	1
40	1	66.01	67.45	1
41	1	67.45	68.41	1
42	1	68.41	68.81	1
43	1	69.29	70.25	1
44	1	70.25	71.89	1
45	1	71.89	72.33	1
46	1	72.33	73.93	1
47	3	113.83	116.55	1
48	3	116.95	125.19	1
49	3	125.75	135.59	1
50	3	139.99	142.95	1
51	4	145.59	146.07	1
52	4	146.53	151.65	1
53	4	153.81	155.57	1
54	4	155.57	157.17	1
55	4	158.77	161.81	1
56	5	165.17	167.73	1
57	5	167.97	169.41	1
58	5	171.65	172.13	1
59	5	172.37	172.85	1
60	5	174.13	175.33	1
61	5	178.4	179.28	1
62	5	179.28	180.68	1
63	5	180.68	181.52	1
64	5	181.6	182.52	1
65	5	182.52	184.16	1
66	5	185.92	187.44	1
67	5	187.52	187.92	1
68	5	187.92	189.6	1
69	5	189.76	190.96	1
70	5	190.96	192.72	1
71	5	194.72	196.4	1
72	5	196.56	197.52	1
73	5	197.52	198.64	1
74	5	200.08	201.28	1
75	5	202.96	205.55	1
76	5	214.43	220.19	1
77	5	220.35	221.39	1
78	5	222.35	223.79	1
79	5	223.95	225.15	1
80	5	228.27	230.19	1
81	5	231.95	233.15	1
82	5	233.88	234.52	1
83	5	234.92	235.96	1
84	5	236.04	237.0	1
85	5	237.0	238.16	1
86	5	238.16	240.76	1
87	5	241.88	242.24	1
88	5	242.24	243.32	1
89	5	245.8	247.72	1
90	5	248.52	250.56	1
91	5	250.56	251.64	1
92	5	252.2	253.52	1
93	5	253.52	255.04	1
94	5	255.04	258.04	1
95	5	259.56	260.36	1
96	5	260.36	263.95	1
97	5	265.55	267.67	1
98	5	267.67	268.55	1
99	5	268.55	272.03	1
100	5	272.03	273.31	1
101	5	273.31	277.23	1
102	5	278.99	279.63	1
103	5	280.35	280.75	1
104	5	280.75	281.63	1
105	5	281.95	282.83	1
106	5	283.23	284.19	1
107	5	284.19	285.79	1
108	5	285.79	288.51	1
109	5	288.81	290.09	1
110	5	290.09	294.25	1
111	5	295.29	297.69	1
112	5	299.21	301.13	1
113	6	307.13	308.29	1
114	6	308.29	308.93	1
115	6	308.93	309.57	1
116	6	309.57	309.89	1
117	6	309.89	310.41	1
118	6	315.21	316.89	1
119	6	316.89	317.29	1
120	7	324.31	330.55	1
121	7	332.39	339.75	1
122	7	340.15	341.91	1
123	7	342.39	345.03	1
124	7	347.59	348.71	1
125	7	351.43	353.09	1
126	7	353.89	354.45	1
127	7	354.45	354.89	1
128	7	354.89	355.29	1
129	7	355.29	356.89	1
130	7	356.89	357.41	1
131	7	357.41	358.41	1
132	7	358.41	359.49	1
133	7	359.89	361.53	1
134	7	361.53	362.37	1
135	7	363.33	363.97	1
136	7	364.69	365.13	1
137	7	365.13	366.29	1
138	7	367.17	367.65	1
139	8	367.65	368.529	2
140	8	368.529	369.01	1
141	8	369.01	369.85	1
142	8	369.85	371.25	1
143	8	371.33	371.73	1
144	8	373.81	375.53	1
145	8	375.53	377.49	1
146	8	377.57	378.05	1
147	8	378.05	379.84	1
148	8	382.08	382.48	1
149	8	382.56	383.92	1
150	8	384.72	385.52	1
151	8	387.28	388.08	1
152	8	388.08	389.6	1
153	8	390.0	390.64	1
154	8	391.04	391.76	1
155	8	396.8	397.48	1
156	9	397.48	399.52	1
157	9	399.52	400.64	1
158	9	401.92	402.32	1
159	9	409.85	411.21	1
160	9	412.81	416.33	1
161	9	423.13	424.01	1
162	9	424.09	425.69	1
163	9	425.69	428.97	1
164	9	430.97	432.81	1
165	9	432.81	433.93	1
166	9	433.93	434.29	1
167	9	434.29	437.96	1
168	9	438.44	439.4	1
169	9	439.4	440.24	1
170	9	440.24	443.0	1
171	9	443.24	445.08	1
172	9	445.56	446.28	1
173	9	447.4	450.12	1
174	9	451.24	451.64	1
175	9	451.64	452.6	1
176	9	452.6	454.36	1
177	9	454.52	455.44	1
178	9	455.44	456.64	1
179	9	456.64	460.68	1
180	9	464.64	465.44	1
181	9	467.6	468.24	1
182	10	474.48	475.36	1
183	10	477.599	477.999	1
184	10	477.999	479.2	1
185	10	479.44	480.24	1
186	10	480.24	480.68	1
187	10	480.68	484.32	1
188	10	491.76	493.2	1
189	10	494.08	494.8	1
190	10	495.44	495.96	1
191	10	495.96	496.48	1
192	10	496.96	500.48	1
193	10	501.28	502.56	1
194	10	506.16	507.12	1
195	10	508.0	510.24	1
196	10	510.24	512.56	1
197	12	526.13	527.41	1
198	12	527.57	530.45	1
199	12	531.17	533.01	1
200	12	533.09	534.21	1
201	12	534.21	534.61	1
202	12	534.61	535.33	1
203	12	535.33	535.73	1
204	12	535.89	540.61	1
205	12	541.09	542.89	1
206	12	542.89	544.13	1
207	13	556.95	559.67	1
208	13	561.51	563.23	1
209	13	563.23	565.91	1
210	13	565.91	566.95	1
211	13	569.03	570.71	1
212	13	573.75	574.15	1
213	13	575.59	576.47	1
214	13	576.55	577.51	1
215	13	577.51	578.63	1
216	13	579.28	582.16	1
217	13	582.8	583.4	1
218	13	583.4	583.96	1
219	13	583.96	585.2	1
220	13	585.28	587.84	1
221	13	587.84	590.32	1
222	13	591.44	593.76	1
223	13	594.32	597.84	1
224	13	597.84	598.72	1
225	13	598.8	600.88	1
226	13	602.4	608.03	1
227	13	608.11	609.95	1
228	13	610.11	614.35	1
229	13	616.11	616.55	1
230	13	616.55	616.91	1
231	13	617.23	618.51	1
232	13	618.67	623.23	1
233	13	623.39	625.55	1
234	13	625.55	627.95	1
235	13	628.43	629.23	1
236	13	629.23	630.51	1
237	13	632.19	634.19	1
238	13	634.83	635.71	1
239	13	635.85	636.09	1
240	13	636.09	637.05	1
241	13	637.05	638.25	1
242	13	640.49	641.21	1
243	13	644.65	645.05	1
244	13	645.05	645.69	1
245	13	645.69	646.25	1
246	13	646.41	646.97	1
247	13	647.05	649.77	1
248	13	649.77	651.21	1
249	13	653.13	662.94	1
