scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
3	21	73.509	76.23	So, what have you been up to?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Jade | Ross		Jade	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(on phone) What've you been up to?	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
3	41	118.25	118.69	Okay.	Ross	medium	short_turn_alternation	0.7	dialogue	True	False	Chandler | Jade | Ross	Chandler	Ross	True	short_utterance_between_two_speakers | speaker_no_face	Short utterance inferred from local turn alternation.				absent	char_tracker_stage05		absent			medium	speaker_no_face
4	55	166.87	169.35	Hey, everybody, say hi to Julie in New Mexico.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | All | Rachel | Chandler | Phoebe | Joey	Ross	All	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico.	Ross	Ross	partial	char_tracker_stage05		absent	0.25		medium	speaker_no_face
4	56	169.79	170.39	Hi, Julie.	All	medium	short_turn_alternation	0.7	dialogue	True	False	Ross | All | Rachel | Chandler | Phoebe | Joey	Ross	All	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	joey|rachel	unobserved			medium	
4	70	205.73	206.57	I'll see you guys later.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Ross | All | Rachel | Chandler | Phoebe | Joey	Joey	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I'll see you guys later, I gotta go...do a thing.	Chandler	Chandler	present	char_tracker_stage05	joey|rachel	absent	0.0		low	speaker_offscreen
4	71	206.57	208.33	I gotta go do a thing.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Ross | All | Rachel | Chandler | Phoebe | Joey	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	do a thing	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
4	72	210.57	212.41	Okay, sweetie, I'll call you later tonight.	Chandler	medium	scene_context_inference	0.66	dialogue	True	False	Ross | All | Rachel | Chandler | Phoebe | Joey	Chandler	Chandler	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; longer line defaulted to previous speaker in same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
4	73	212.41	213.49	Whoa, whoa, whoa, whoa, whoa.	Chandler	medium	scene_context_inference	0.66	dialogue	True	False	Ross | All | Rachel | Chandler | Phoebe | Joey	Chandler	Ross	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; longer line defaulted to previous speaker in same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
4	74	213.49	214.13	Hey, hey, hey.	Ross	low	scene_context_inference	0.58	dialogue	True	False	Ross | All | Rachel | Chandler | Phoebe | Joey	Chandler	Ross	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; weak local context only.				absent	char_tracker_stage05		absent			low	speaker_no_face
4	75	214.13	215.85	You're not really gonna go through with this, are you?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | All | Rachel | Chandler | Phoebe | Joey	Ross	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Ok, sweetheart, I'll call you later tonight. (He hangs up) (To Chandler) Whoa, whoa, whoa, hey, hey, hey, you're not really gonna go through with this, are you?	Ross	Ross	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
