scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	1.44	2.84	Stocks and bonds are moving higher.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | Monica | Rachel | Ross | Phoebe | Chandler		Joey	True	medium_confidence_context_fill | speaker_no_face	Filled from next same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
1	2	2.84	3.36	Good day.	Joey	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Monica | Rachel | Ross | Phoebe | Chandler	Joey	Joey	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
1	3	3.52	5.84	Hey, Monica, why are we watching the Business Channel?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Rachel | Ross | Phoebe | Chandler	Joey	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey Monica, why are we watchin' the business channel?	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	10	24.08	24.48	Really?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Rachel | Ross | Phoebe | Chandler	Ross	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Really.	Monica	Monica	present	char_tracker_stage05	joey|phoebe|ross	absent	0.0		low	speaker_offscreen
1	27	70.04	72.32	Freaking weird.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Rachel | Ross | Phoebe | Chandler	Phoebe	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Weird, weird.	Monica	Monica	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	28	72.32	72.76	Weary.	Rachel	medium	short_turn_alternation	0.7	dialogue	True	False	Joey | Monica | Rachel | Ross | Phoebe | Chandler	Monica	Rachel	True	short_utterance_between_two_speakers | speaker_no_face	Short utterance inferred from local turn alternation.				absent	char_tracker_stage05		absent			medium	speaker_no_face
1	29	72.92	74.84	Okay, so who wants the last hamburger?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Rachel | Ross | Phoebe | Chandler	Rachel	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Ok, so uh, who wants the last hamburger?	Rachel	Rachel	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	36	84.44	88.67	Assist an E.I.	Chandler	low	scene_context_inference	0.58	dialogue	True	False	Joey | Monica | Rachel | Ross | Phoebe | Chandler	Phoebe	Chandler	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; weak local context only.				partial	char_tracker_stage05		absent			low	speaker_no_face
3	41	105.22	106.78	Man, I am so beat.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Ross		Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Man, I am so beat.	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
3	42	106.78	107.54	Oh, yeah.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Ross	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh yeah.	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
3	44	110.94	111.18	Yeah.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Ross	Chandler	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Yeah alright.	Ross	Ross	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
3	45	111.18	111.62	All right.	Ross	medium	scene_context_inference	0.68	dialogue	True	False	Chandler | Ross	Ross		True	scene_end_short_utterance | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	chandler	absent			low	speaker_offscreen
4	47	117.2	118.44	Oh, sorry.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Big Bully | Ross | Little Bully | Chandler	Big Bully	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	oh sorry	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
4	48	118.44	119.04	We didn't know.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Big Bully | Ross | Little Bully | Chandler	Ross	Little Bully	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh, sorry we didn't know.	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
5	60	148.44	149.64	I just took your hat.	Chandler	medium	scene_context_inference	0.66	dialogue	True	False	Chandler | Little Bully | Ross | Big Bully	Chandler	Chandler	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; longer line defaulted to previous speaker in same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
